row_id,source_file,row_in_file,case_group,case_subgroup,text
324,transparencias.csv,47,"Urbanismo, obras públicas y medio ambiente",Planeamiento urbanístico,"Concejalía: Urbanismo, obras públicas y medio ambiente. Subtema: Planeamiento urbanístico. En este enlace tienes toda la información sobre planeamiento urbanístico: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTA=/30007"
325,transparencias.csv,48,"Urbanismo, obras públicas y medio ambiente",Planes y programas medioambientales,"Concejalía: Urbanismo, obras públicas y medio ambiente. Subtema: Planes y programas medioambientales. En este enlace tienes toda la información sobre planes y programas medioambientales: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTE=/30007"
326,transparencias.csv,49,"Urbanismo, obras públicas y medio ambiente",Normativa urbanística,"Concejalía: Urbanismo, obras públicas y medio ambiente. Subtema: Normativa urbanística. En este enlace tienes toda la información sobre normativa urbanística: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTI=/30007"
327,transparencias.csv,50,"Urbanismo, obras públicas y medio ambiente",Obras públicas e infraestructuras,"Concejalía: Urbanismo, obras públicas y medio ambiente. Subtema: Obras públicas e infraestructuras. En este enlace tienes toda la información sobre obras públicas e infraestructuras: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTM=/30007"
328,transparencias.csv,51,"Urbanismo, obras públicas y medio ambiente",Indicadores urbanismo,"Concejalía: Urbanismo, obras públicas y medio ambiente. Subtema: Indicadores urbanismo. En este enlace tienes toda la información sobre indicadores urbanismo: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTQ=/30007"
329,transparencias.csv,52,"Urbanismo, obras públicas y medio ambiente",Modelo DR quema de rastrojos,"Concejalía: Urbanismo, obras públicas y medio ambiente. Subtema: Modelo DR quema de rastrojos. En este enlace tienes toda la información sobre modelo DR quema de rastrojos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTU=/30007"
330,transparencias.csv,53,"Urbanismo, obras públicas y medio ambiente",Ocupación de la vía pública,"Concejalía: Urbanismo, obras públicas y medio ambiente. Subtema: Ocupación de la vía pública. En este enlace tienes toda la información sobre ocupación de la vía pública: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTY=/30007"
331,transparencias.csv,54,"Urbanismo, obras públicas y medio ambiente",Plaza Tirachinas a Plaza de los Escritores,"Concejalía: Urbanismo, obras públicas y medio ambiente. Subtema: Plaza Tirachinas a Plaza de los Escritores. En este enlace tienes toda la información sobre plaza Tirachinas a Plaza de los Escritores: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTg=/30007"
332,transparencias.csv,55,Empleo público,General (carpeta principal),Concejalía: Empleo público. Subtema: General (carpeta principal). En este enlace tienes toda la información sobre empleo publico: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTI=/30007
333,transparencias.csv,56,Empleo público,PROCESO SELECTIVO UNA PLAZA DE AUXILIAR ADMINISTRATIVO - OPOSICIÓN LIBRE (Expdte. 3162-2023),Concejalía: Empleo público. Subtema: PROCESO SELECTIVO UNA PLAZA DE AUXILIAR ADMINISTRATIVO - OPOSICIÓN LIBRE (Expdte. 3162-2023). En este enlace tienes toda la información sobre proceso selectivo una plaza de auxiliar administrativo - oposición libre (expdte. 3162-2023): https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTU4/30007
334,transparencias.csv,57,Empleo público,PROCESO SELECTIVO SEIS PLAZAS PEON Y CONSTITUCIÓN DE BOLSA DE TRABAJO (FUNCIONARIOS DE CARRERA),Concejalía: Empleo público. Subtema: PROCESO SELECTIVO SEIS PLAZAS PEON Y CONSTITUCIÓN DE BOLSA DE TRABAJO (FUNCIONARIOS DE CARRERA). En este enlace tienes toda la información sobre proceso selectivo seis plazas peon y constitución de bolsa de trabajo (funcionarios de carrera): https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTAwNg==/30007
335,transparencias.csv,58,Empleo público,PROVISIÓN DE UN PUESTO DE AGENTE DEL CUERPO DE POLICÍA LOCAL MEDIANTE COMISIÓN DE SERVICIOS,Concejalía: Empleo público. Subtema: PROVISIÓN DE UN PUESTO DE AGENTE DEL CUERPO DE POLICÍA LOCAL MEDIANTE COMISIÓN DE SERVICIOS. En este enlace tienes toda la información sobre provisión de un puesto de agente del cuerpo de policía local mediante comisión de servicios: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTk4Ng==/30007
336,transparencias.csv,59,Empleo público,PROCESO SELECTIVO PARA PROVEER POR OPOSICIÓN LIBRE UNA PLAZA DE TÉCNICO DE ADMINISTRACIÓN GENERAL,Concejalía: Empleo público. Subtema: PROCESO SELECTIVO PARA PROVEER POR OPOSICIÓN LIBRE UNA PLAZA DE TÉCNICO DE ADMINISTRACIÓN GENERAL. En este enlace tienes toda la información sobre proceso selectivo para proveer por oposición libre una plaza de técnico de administración general: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTkzMw==/30007
337,transparencias.csv,60,Empleo público,OFERTAS EMPLEO PUBLICO,Concejalía: Empleo público. Subtema: OFERTAS EMPLEO PUBLICO. En este enlace tienes toda la información sobre ofertas empleo publico: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTQx/30007
338,transparencias.csv,61,Empleo público,Nombramiento como funcionario/a interino/a por el sistema de concurso-oposición,Concejalía: Empleo público. Subtema: Nombramiento como funcionario/a interino/a por el sistema de concurso-oposición. En este enlace tienes toda la información sobre nombramiento como funcionario/a interino/a por el sistema de concurso-oposición: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzg3/30007
339,transparencias.csv,62,Empleo público,PROCESO SELECTIVO TÉCNICO EN GESTIÓN DE DESARROLLO LOCAL,Concejalía: Empleo público. Subtema: PROCESO SELECTIVO TÉCNICO EN GESTIÓN DE DESARROLLO LOCAL. En este enlace tienes toda la información sobre proceso selectivo técnico en gestión de desarrollo local: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY0Mg==/30007
340,transparencias.csv,63,Empleo público,PROCESO SELECTIVO PERSONAL NECESARIO PARA EL DESARROLLO DEL PROGRAMA EXPERIENCIAL ALGUAZAS 2030,Concejalía: Empleo público. Subtema: PROCESO SELECTIVO PERSONAL NECESARIO PARA EL DESARROLLO DEL PROGRAMA EXPERIENCIAL ALGUAZAS 2030. En este enlace tienes toda la información sobre proceso selectivo personal necesario para el desarrollo del programa experiencial alguazas 2030: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY5MA==/30007
341,transparencias.csv,64,Empleo público,CONVOCATORIA BOLSA DE TRABAJO DE ORIENTADORES LABORALES PARA PERSONAS JÓVENES,Concejalía: Empleo público. Subtema: CONVOCATORIA BOLSA DE TRABAJO DE ORIENTADORES LABORALES PARA PERSONAS JÓVENES. En este enlace tienes toda la información sobre convocatoria bolsa de trabajo de orientadores laborales para personas jóvenes: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc3Mg==/30007
342,transparencias.csv,65,Videoacta plenos legislatura (actas),General (carpeta principal),Concejalía: Videoacta plenos legislatura (actas). Subtema: General (carpeta principal). En este enlace tienes toda la información sobre videoacta plenos legislatura (actas): https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTM=/30007
343,transparencias.csv,66,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2025,Concejalía: Videoacta plenos legislatura (actas). Subtema: Actas y vídeos del pleno de 2025. En este enlace tienes toda la información sobre 2025: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMg==/30007
344,transparencias.csv,67,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2024,Concejalía: Videoacta plenos legislatura (actas). Subtema: Actas y vídeos del pleno de 2024. En este enlace tienes toda la información sobre 2024: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMQ==/30007
345,transparencias.csv,68,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2023,Concejalía: Videoacta plenos legislatura (actas). Subtema: Actas y vídeos del pleno de 2023. En este enlace tienes toda la información sobre 2023: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMA==/30007
346,transparencias.csv,69,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2022,Concejalía: Videoacta plenos legislatura (actas). Subtema: Actas y vídeos del pleno de 2022. En este enlace tienes toda la información sobre 2022: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwOQ==/30007
347,transparencias.csv,70,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2021,Concejalía: Videoacta plenos legislatura (actas). Subtema: Actas y vídeos del pleno de 2021. En este enlace tienes toda la información sobre 2021: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwOA==/30007
348,transparencias.csv,71,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2020,Concejalía: Videoacta plenos legislatura (actas). Subtema: Actas y vídeos del pleno de 2020. En este enlace tienes toda la información sobre 2020: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNw==/30007
349,transparencias.csv,72,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2019,Concejalía: Videoacta plenos legislatura (actas). Subtema: Actas y vídeos del pleno de 2019. En este enlace tienes toda la información sobre 2019: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNg==/30007
350,transparencias.csv,73,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2018,Concejalía: Videoacta plenos legislatura (actas). Subtema: Actas y vídeos del pleno de 2018. En este enlace tienes toda la información sobre 2018: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNQ==/30007
351,transparencias.csv,74,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2017,Concejalía: Videoacta plenos legislatura (actas). Subtema: Actas y vídeos del pleno de 2017. En este enlace tienes toda la información sobre 2017: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNA==/30007
352,transparencias.csv,75,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2016,Concejalía: Videoacta plenos legislatura (actas). Subtema: Actas y vídeos del pleno de 2016. En este enlace tienes toda la información sobre 2016: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgyMw==/30007
353,transparencias.csv,76,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2015,Concejalía: Videoacta plenos legislatura (actas). Subtema: Actas y vídeos del pleno de 2015. En este enlace tienes toda la información sobre 2015: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwMg==/30007
354,transparencias.csv,77,Elección juez de paz,General (carpeta principal),Concejalía: Elección juez de paz. Subtema: General (carpeta principal). En este enlace tienes toda la información sobre eleccion juez de paz: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTQ=/30007
355,transparencias.csv,78,Elección juez de paz,Anuncio vacante juez de paz titular,Concejalía: Elección juez de paz. Subtema: Anuncio vacante juez de paz titular. En este enlace tienes toda la información sobre anuncio vacante juez de paz titular: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzQ=/30007
356,transparencias.csv,79,Elección juez de paz,"Elección de juez/a de paz, titular y sustituto/a","Concejalía: Elección juez de paz. Subtema: Elección de juez/a de paz, titular y sustituto/a. En este enlace tienes toda la información sobre elección de juez/a de paz, titular y sustituto/a: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzU=/30007"
357,transparencias.csv,80,Información relacionada con la transparencia,General (carpeta principal),Concejalía: Información relacionada con la transparencia. Subtema: General (carpeta principal). En este enlace tienes toda la información sobre informacion relacionada con la transparencia: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTU=/30007
358,transparencias.csv,81,Plan de medidas antifraude,General (carpeta principal),Concejalía: Plan de medidas antifraude. Subtema: General (carpeta principal). En este enlace tienes toda la información sobre plan de medidas antifraude: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY=/30007
359,transparencias.csv,82,Protección de datos,General (carpeta principal),Concejalía: Protección de datos. Subtema: General (carpeta principal). En este enlace tienes toda la información sobre proteccion de datos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc=/30007
360,transparencias.csv,83,Protección de datos,Derechos de los titulares,Concejalía: Protección de datos. Subtema: Derechos de los titulares. En este enlace tienes toda la información sobre derechos de los titulares: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzk=/30007
361,transparencias.csv,84,Protección de datos,Formulario para el ejercicio de derechos relacionados con Protección de Datos,Concejalía: Protección de datos. Subtema: Formulario para el ejercicio de derechos relacionados con Protección de Datos. En este enlace tienes toda la información sobre formulario para el ejercicio de derechos relacionados con Protección de Datos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAODA=/30007
362,transparencias.csv,85,Protección de datos,Registro de actividades de tratamiento,Concejalía: Protección de datos. Subtema: Registro de actividades de tratamiento. En este enlace tienes toda la información sobre registro de actividades de tratamiento: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAODE=/30007
363,transparencias.csv,86,Servicios,General (carpeta principal),Concejalía: Servicios. Subtema: General (carpeta principal). En este enlace tienes toda la información sobre servicios: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzE=/30007
364,transparencias.csv,87,Servicios,Servicios municipales,Concejalía: Servicios. Subtema: Servicios municipales. En este enlace tienes toda la información sobre servicios municipales: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjA=/30007
365,transparencias.csv,88,Servicios,Catalogo de procedimientos,Concejalía: Servicios. Subtema: Catalogo de procedimientos. En este enlace tienes toda la información sobre catalogo de procedimientos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjE=/30007
