id_a,id_b,agent_id,group_a,sub_a,group_b,sub_b,mode_a,mode_b,url_a,url_b,instr_a,instr_b,similarity
065860ea-271c-4082-b96c-9690c189fa88,c0c75ac2-4867-4d5e-97c4-f5693c04d8f2,c1330a20-c057-4764-8121-6268ca02f280,Servicios,Código buen gobierno,Servicios,"Directrices, instrucciones o respuestas a consultas",directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjY=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjk=/30007,En este enlace tienes toda la información sobre código buen gobierno: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjY=/30007,"En este enlace tienes toda la información sobre directrices, instrucciones o respuestas a consultas: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjk=/",0.8823
6095851e-7c56-4184-be97-31142d5f22be,9f43ddaf-b802-46e2-a6f6-95f003973aa4,c1330a20-c057-4764-8121-6268ca02f280,"Subvenciones, convenios, concursos, certamenes y ayudas",General (carpeta principal),Contratación,General (carpeta principal),directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAOA==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTA=/30007,"En este enlace tienes toda la información sobre subvenciones, convenios, concursos, certamenes y ayudas: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAO",En este enlace tienes toda la información sobre contratacion: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTA=/30007,0.8822
78c69ee0-56e6-45ac-8c4d-b303a76c5d58,9939f153-84af-470c-a2fa-1771f5fda304,c1330a20-c057-4764-8121-6268ca02f280,Contratación,Encomiendas de gestión,"Subvenciones, convenios, concursos, certamenes y ayudas",Convenios,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDc=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzc=/30007,En este enlace tienes toda la información sobre encomiendas de gestión: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDc=/30007,En este enlace tienes toda la información sobre convenios: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzc=/30007,0.8821
7c2f59aa-366d-4645-848c-ae2ae75d6933,90170105-e2f8-46b2-9832-48c1ee8c8bb7,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Expedientes tributarios,Gestión tributaria,OVT - Detalle recibo cargado en cuenta,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/expedientes,https://alguazas.tributoslocales.es/300070/AALGUAZAS/consultar-recibo,Puedes consultar tus expedientes tributarios en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/expedientes,Puedes consultar el detalle de un recibo cargado en cuenta en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/consultar-recibo,0.8821
3d8d3989-81f8-448a-bc4c-09e42a43fa16,688b4476-f537-4b5a-9576-55d22121608b,c1330a20-c057-4764-8121-6268ca02f280,Normativa,Leyes transparencia,Institucional,General (carpeta principal),directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzI=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANQ==/30007,En este enlace tienes toda la información sobre leyes transparencia: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzI=/30007,En este enlace tienes toda la información sobre institucional: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANQ==/30007,0.8821
065860ea-271c-4082-b96c-9690c189fa88,5e99dfc5-b3a7-46b2-a12d-fe5133c09ef3,c1330a20-c057-4764-8121-6268ca02f280,Servicios,Código buen gobierno,Servicios,Periodo de información pública,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjY=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjg=/30007,En este enlace tienes toda la información sobre código buen gobierno: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjY=/30007,En este enlace tienes toda la información sobre periodo de información pública: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjg=/30007,0.8820
95eadc97-45d4-43b0-8010-c0a7afa653b3,bc2c8d9b-fb24-4024-a046-674e82656746,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Consultar bienes y tasas,Gestión tributaria,OVT - Oficinas tributarias,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/bienes,https://alguazas.tributoslocales.es/300070/AALGUAZAS/oficinas,Puedes consultar tus bienes y tasas en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/bienes,Puedes consultar las oficinas tributarias en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/oficinas,0.8819
2cb491e8-4097-48d9-8a93-196881a7b6e0,4ff08c1b-5b2d-431b-bdc1-3dc36621437d,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,"Impuestos, domiciliaciones y pagos - Certificados y justificantes",Sede electrónica,"Impuestos, domiciliaciones y pagos - Exenciones y bonificaciones",directo,directo,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=24&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=39&tipoVentana=&entidad=30007&idioma=1,Puedes solicitar certificados y justificantes de impuestos en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=24&tipoVentana=&entidad=30007&idioma=1,Puedes solicitar exenciones o bonificaciones en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=39&tipoVentana=&entidad=30007&idioma=1,0.8817
a7c42b0f-f026-43eb-8a3a-1f23d40dc2bc,bccc2a69-c4d5-42b6-b7e9-6dd157c45c4d,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Pagar tasas,Gestión tributaria,OVT - Obtener documento de pago,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/tasas,https://alguazas.tributoslocales.es/300070/AALGUAZAS/obtener-documento,Puedes pagar tasas municipales online en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/tasas,Puedes obtener el documento o carta de pago en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/obtener-documento,0.8816
60124e53-cd4a-4231-914f-9af34e6c43e4,ea0005ee-7d37-46fd-88f1-e2d1da918462,c1330a20-c057-4764-8121-6268ca02f280,Corporación Municipal,NORMA · REGLAMENTO ORGANICO Y FUNCIONAL DEL AYUNTAMIENTO DE ALGUAZAS,Obras y Servicios,NORMA · REGLAMENTO REGULADOR DEL SERVICIO DEL CEMENTERIO MUNICIPAL DE ALGUAZAS,directo,ia,https://alguazas.es/wp-content/uploads/2020/12/20191021_MODIFICACION-REGLAMENTO-ORGANICO-MUNICIPAL-ROM-BORM-No-230-DE-4-10-2019.pdf,https://alguazas.es/wp-content/uploads/2020/12/20170801_REGLAMENTO-REGULADOR-CEMENTERIO-MUNICIPAL-BORM-No-176-DE-1-8-2017.pdf,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.8815
526f355e-379f-4a77-9790-dd5e781259e5,ea17d01f-5f72-4f35-9e17-241d98259a16,c1330a20-c057-4764-8121-6268ca02f280,Servicios,General (carpeta principal),Servicios,Participación ciudadana,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzE=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjI=/30007,En este enlace tienes toda la información sobre servicios: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzE=/30007,En este enlace tienes toda la información sobre participación ciudadana: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjI=/30007,0.8815
3c8ae422-d559-4907-926d-7c59bca45b04,6af7e067-b255-4f0c-b749-95bddc8be21c,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Licencias y permisos - Licencias y permisos urbanísticos,Sede electrónica,Licencias y permisos - Declaraciones responsables y comunicaciones,directo,directo,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=27&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=33&tipoVentana=&entidad=30007&idioma=1,Puedes solicitar licencias y permisos urbanísticos online en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=27&tipoVentana=&entidad=30007&idioma=1,Puedes presentar declaraciones responsables y comunicaciones en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=33&tipoVentana=&entidad=30007&idioma=1,0.8812
42c37fed-1900-4f3b-8a1b-9d8e1b8d1c2e,effff727-753a-4cfc-ae75-5ed51cac5dfd,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,"Impuestos, domiciliaciones y pagos - Recursos",Sede electrónica,Información y atención ciudadana - Denuncias y reclamaciones,directo,directo,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=38&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=13&tipoVentana=&entidad=30007&idioma=1,Puedes presentar un recurso en la sede electrónica en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=38&tipoVentana=&entidad=30007&idioma=1,Puedes presentar una denuncia o reclamación en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=13&tipoVentana=&entidad=30007&idioma=1,0.8811
1807b7f2-de4a-42c8-a574-8bf04cd465c0,b92d79b6-a77f-4945-b1b4-18da6b3a46f0,c1330a20-c057-4764-8121-6268ca02f280,Comercio,TRÁMITE · Punto de Atención al Emprendedor,Comercio,TRÁMITE · Crea tu plan de empresa,ia,ia,https://paeelectronico.es/es-es/Paginas/PagInicio.aspx,https://planempresa.ipyme.org,Toda la información sobre punto de atención al emprendedor está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para q,"Toda la información sobre crea tu plan de empresa está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda ",0.8810
28626d44-7689-4f7e-bdcb-b70410970a42,cbded2ef-a1e6-4e13-b811-916d264fab86,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Obtener certificado tributario,Gestión tributaria,OVT - Inicio Oficina Virtual Tributaria,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/obtener-certificado,https://alguazas.tributoslocales.es/300070/AALGUAZAS,Puedes obtener un certificado tributario en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/obtener-certificado,Puedes acceder a la Oficina Virtual Tributaria de Alguazas en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS,0.8807
2f689e2c-97aa-4a92-aba8-a2a07d6e3567,bc94e488-53a7-4eed-b84f-f316c3d5237b,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Sede - Expedientes,Sede electrónica,Sede - Inicio / catálogo por temas,directo,directo,https://sede.alguazas.regiondemurcia.es/web/consultaExpedientes.do?opcion=0,https://sede.alguazas.regiondemurcia.es/cargaMenuWeb.do?entidad=30007&idioma=1,Puedes consultar tus expedientes en la sede electrónica en este enlace: https://sede.alguazas.regiondemurcia.es/web/consultaExpedientes.do?opcion=0,Puedes acceder a la sede electrónica de Alguazas (inicio y catálogo por temas) en este enlace: https://sede.alguazas.regiondemurcia.es/cargaMenuWeb.do?entidad=30007&idioma=1,0.8807
2f0caeb0-e46e-4e33-a3fd-7e8b58c8f473,df73fa6f-2d16-421a-b724-ed2dcb6642f4,c1330a20-c057-4764-8121-6268ca02f280,Normativa,Proyectos en tramitación,"Urbanismo, obras públicas y medio ambiente",Obras públicas e infraestructuras,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjk=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTM=/30007,En este enlace tienes toda la información sobre proyectos en tramitación: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjk=/30007,En este enlace tienes toda la información sobre obras públicas e infraestructuras: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTM=/30007,0.8805
0d13f553-bf32-42a7-9060-3accdd045897,6af7e067-b255-4f0c-b749-95bddc8be21c,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Licencias y permisos - Licencias de actividad,Sede electrónica,Licencias y permisos - Declaraciones responsables y comunicaciones,directo,directo,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=28&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=33&tipoVentana=&entidad=30007&idioma=1,Puedes solicitar una licencia de actividad en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=28&tipoVentana=&entidad=30007&idioma=1,Puedes presentar declaraciones responsables y comunicaciones en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=33&tipoVentana=&entidad=30007&idioma=1,0.8805
5924de54-447a-488f-9bee-cec33e530ced,6606e2e1-af0b-4eec-b0a2-fd4658092532,c1330a20-c057-4764-8121-6268ca02f280,Institucional,Relación de competencias delegadas por la comunidad autónoma,Institucional,Altos cargos,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjc=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjM=/30007,En este enlace tienes toda la información sobre relación de competencias delegadas por la comunidad autónoma: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFz,En este enlace tienes toda la información sobre altos cargos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjM=/30007,0.8803
6bbb868e-a786-43e5-b060-590b84221870,ec881bb7-8042-4e38-ab8a-b27b7b9d7536,c1330a20-c057-4764-8121-6268ca02f280,Obras y Servicios,NORMA · REGLAMENTO DEL SERVICIO MUNICIPAL DE ABASTECIMIENTO DE AGUAS DE ALGUAZAS,Urbanismo,NORMA · NORMAS SUBSIDIARIAS,ia,ia,https://alguazas.es/wp-content/uploads/2020/12/20200826_REGLAMENTO-SERVICIO-AGUA-BORM-4-7-2001.pdf,https://alguazas.es/wp-content/uploads/2022/11/Normas-Subsidiarias-de-Alguazas.zip,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.8803
688b4476-f537-4b5a-9576-55d22121608b,70e428d5-a033-4d62-bf09-272ec6ed47c8,c1330a20-c057-4764-8121-6268ca02f280,Institucional,General (carpeta principal),Institucional,Protocolo de gestión sobre el canal del sistema interno de información del Ayuntamiento de Alguazas,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANQ==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjg=/30007,En este enlace tienes toda la información sobre institucional: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANQ==/30007,En este enlace tienes toda la información sobre protocolo de gestión sobre el canal del sistema interno de información del Ayuntamiento de Alguazas: https://sede.alguazas.regiondemurcia.es/web/transpa,0.8801
7c2f59aa-366d-4645-848c-ae2ae75d6933,fbb46b16-bf9e-4c3a-800f-5d08483fcc29,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Expedientes tributarios,Gestión tributaria,OVT - Nueva solicitud / recursos / documentación,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/expedientes,https://alguazas.tributoslocales.es/300070/AALGUAZAS/nueva-solicitud,Puedes consultar tus expedientes tributarios en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/expedientes,"Puedes presentar una nueva solicitud, recurso o documentación en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/nueva-solicitud",0.8800
467c8120-ee55-48b9-9135-9488d15abb3e,8024bec4-cfa0-425a-8884-dbd270f52904,c1330a20-c057-4764-8121-6268ca02f280,Hacienda,TRÁMITE · Oficina municipal de recaudación (gestiones),Hacienda,TRÁMITE · Calendario fiscal,ia,ia,https://alguazas.tributoslocales.es/ovt/EXPZ/300070/AALGUAZAS/homenoauth/pag3,https://alguazas.es/agenda/,Toda la información sobre oficina municipal de recaudación está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para q,Toda la información sobre calendario fiscal está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elabor,0.8800
